Rank,Title,Score,Episodes,Airing
29930,Bounder: Saikyou no Shounen Kou U,N/A,Manga (2 vols),Nov 2016 - Jul 2017
29931,Mitsuai,N/A,Light Novel (1 vols),Dec 2010 - Dec 2010
29932,Kannou Shoujo,N/A,Light Novel (1 vols),May 2013 - May 2013
29933,Jimi ni, Medatazu, Koishiteru.,N/A,Light Novel (1 vols),Feb 2013 - Feb 2013
29934,Toshokan de Aimashou,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
29935,Demi-chan wa Kataritai: Koushiki Anthology Comic,N/A,Manga (? vols),Jan 2017 -
29936,Tenshou no Quadrable,N/A,Manga (4 vols),Apr 2017 - Jan 2018
29937,Yasashii Otoko ja Irarenai: What Is Our Relationship?,N/A,Light Novel (1 vols),Oct 2011 - Oct 2011
29938,Yokubari no Kubisuji,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
29939,Shinshoku suru Ai:  Sono Yubisaki ni Oborete,N/A,Light Novel (1 vols),Oct 2010 - Oct 2010
29940,Rental Fiancée: Oshiharai wa Bed no Ue de,N/A,Light Novel (1 vols),Oct 2012 - Oct 2012
29941,Playboy Okotowari!,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
29942,Choujuu Gitan II,N/A,Manga (5 vols),Mar 2011 - May 2013
29943,Harem no Hanayome wa Mitsuyaku ni Ochiru,N/A,Light Novel (1 vols),Jan 2012 - Jan 2012
29944,Harem no Hanayome wa Mitsuwaku ni Nureru,N/A,Light Novel (1 vols),Oct 2012 - Oct 2012
29945,Harem no Hanayome wa Mitsuji ni Oboreru,N/A,Light Novel (1 vols),May 2012 - May 2012
29946,Sweet Trap: Osananajimi no Uso,N/A,Light Novel (1 vols),Nov 2012 - Nov 2012
29947,Secret Heart: Sore ga Koi to Kizuku Toki,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
29948,Cinderella Lesson,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
29949,Yasashii Meirei,N/A,Light Novel (1 vols),Jul 2012 - Jul 2012
29950,Koi Butai: S de Kichiku na Onzoushi,N/A,Light Novel (1 vols),Apr 2015 - Apr 2015
29951,Zutto, Futari de, Koishiteru.,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
29952,Utsushiyume,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
29953,Anata ni Ai no Kakuteru wo,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
29954,Riuu wo Machinagara,N/A,Manga (3 vols),Jan 2017 - Jan 2018
29955,Ihotose Box,N/A,Manga (4 vols),Mar 2017 - Jul 2018
29956,7-nin no Shakespeare: Non Sanz Droict,N/A,Manga (? vols),Dec 2016 -
29957,Higyaku no Noel,N/A,Manga (? vols),Mar 2017 -
29958,Teinei ni Koishite,N/A,Manga (? vols),Mar 2017 - Apr 2018
29959,Keyaki Shimai no Shiki,N/A,Manga (? vols),Mar 2017 -
29960,Xmas Romance: Koi wa Hadaka de Hajimeyou,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
29961,Secret Romance: Kono Ai wa Tsumi ni Naru,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
29962,Eyes: Yokubou no Shisen,N/A,Light Novel (1 vols),Jan 2012 - Jan 2012
29963,Eyes: Aishuu no Shisen,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
29964,Love Laundering,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
29965,Koi no Ame, Ai wo Kanade,N/A,Light Novel (1 vols),Sep 2014 - Sep 2014
29966,Hakuyoku no Polaris,N/A,Light Novel (1 vols),Mar 2017 - Mar 2017
29967,Gunshi/Sagishi wa Kamihitoe,N/A,Light Novel (? vols),Mar 2017 -
29968,Division Maneuver,N/A,Light Novel (2 vols),Mar 2017 - Dec 2017
29969,Sousei no Ishtar,N/A,Light Novel (? vols),Mar 2017 -
29970,Madou GPX Wizard Formula,N/A,Light Novel (2 vols),Apr 2017 - Aug 2017
29971,Ikenai Nanako-san,N/A,Manga (? vols),Mar 2017 -
29972,Rui: Nakimushi no Koroshiya,N/A,Manga (? vols),Mar 2017 -
29973,Six,N/A,Manga (? vols),Mar 2017 - May 2017
29974,Osananajimi wa Hachimitsu ga Suki,N/A,Manga (1 vols),Mar 2017 - Oct 2017
29975,Meisou Kiss x Mousou Kiss: Atashi wo Madowasu Futatsu no Kuchibiru,N/A,Light Novel (1 vols),Nov 2010 - Nov 2010
29976,Paradise Lovers: Gouin Onzoushi no Amai Kyuuai,N/A,Light Novel (1 vols),Sep 2012 - Sep 2012
29977,Kimi ga Nando mo xx Suru kara,N/A,Light Novel (1 vols),Aug 2015 - Aug 2015
29978,Anata no Kotoba ni Oboretai: Renai Shousetsuka to Himitsu no Dokushokai,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
29979,Natsu no Owari no Yuunagi ni: Toiki wa Netsu wo Harem,N/A,Light Novel (2 vols),Jul 2016 - Jul 2016
29980,Torokeru Ai wo Tsutsumikon de: Gouin Tenchou no Amai Crêpe Shuugyou,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
29981,Renjou Mille Feuille: Kiss wa Dolce no Nochi de,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
29982,Watashi no Hisho no Monowasure ga Hageshi Sugiru!,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
29983,Ibutsu na Heart no Tsutsumikata,N/A,Light Novel (1 vols),Nov 2016 - Nov 2016
29984,Ashita mo Sekai wa Itsumodoori,N/A,One-shot (? vols),Dec 2014 - Dec 2014
29985,Hitotsu Umi no Pallas Athena,N/A,Light Novel (3 vols),Feb 2015 - Aug 2015
29986,Kono Tairiku de, Fijika wa Warui Kusushi datta,N/A,Light Novel (2 vols),Apr 2016 - Sep 2016
29987,Harukanaru Toki no Naka de 6,N/A,Manga (7 vols),Mar 2015 - Jan 2019
29988,Fondant Chocolat Danshi wa Amaku Torokeru,N/A,Light Novel (1 vols),Dec 2016 - Dec 2016
29989,Haitoku ni Somaru Houkago,N/A,Light Novel (1 vols),Jan 2017 - Jan 2017
29990,Junjou Yokubou Sweet Manual,N/A,Light Novel (1 vols),Oct 2012 - Oct 2012
29991,Kekkon ga Hadan ni Nattara, Kachou to Kozukuri suru Koto ni Narimashita!?,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
29992,Kekkon ga Hadan ni Nattara, Kachou to Kozukuri suru Koto ni Narimashita!?,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
29993,Ouji-sama no Romance Lesson: Keiyaku wa Mitsu ni Oborete,N/A,Light Novel (1 vols),Mar 2014 - Mar 2014
29994,Tenshi no Tomadoi: Koushakugaka ni Miirarete,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
29995,Miuri Hanayome: Arashi no Kikoushi ni Torawarete,N/A,Light Novel (1 vols),Jun 2014 - Jun 2014
29996,El Shaddai Gaiden: Exodus,N/A,Manga (2 vols),May 2011 - May 2012
29997,Choubu no Shinobi,N/A,Manga (? vols),Apr 2017 -
29998,Nekozuka-san Chi no Gokyoudai,N/A,Manga (3 vols),Jun 2012 - Jun 2013
29999,Ken to Mahou to Saibansho,N/A,Manga (? vols),Apr 2017 -
30000,Madoromi no Chouki,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
30001,Sarawareta Nouvelle Mariée,N/A,Light Novel (1 vols),Sep 2014 - Sep 2014
30002,Gouka Kyakusenjou no Aria: Sweet Honeymoon!?,N/A,Light Novel (1 vols),Oct 2014 - Oct 2014
30003,Gensui Kakka no Aisai Kyouiku,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30004,Dekidekiai: Oresama Fugou to Kichiku Shishaku ni Aisarete,N/A,Light Novel (1 vols),Mar 2016 - Mar 2016
30005,Kyou Ouji no Aigan Hanayome: Kyoudai no Barayashiki,N/A,Light Novel (1 vols),Jul 2015 - Jul 2015
30006,Kojou no Eden: Darenimo Ienai Kyoudai no Himitsu,N/A,Light Novel (1 vols),Jul 2015 - Jul 2015
30007,Shoya: Oujo no Seiryaku Kekkon,N/A,Light Novel (1 vols),Feb 2015 - Feb 2015
30008,Kongyou: Ou wa Ai wo Shiru,N/A,Light Novel (1 vols),Sep 2015 - Sep 2015
30009,Seiryaku Kekkon wa Koi no Hajimari: Ookami Ouji no Junai,N/A,Light Novel (1 vols),Feb 2016 - Feb 2016
30010,Hon ga Sukiko-san,N/A,Manga (1 vols),Jul 2014 - Mar 2015
30011,Ryuurouden: Ouha Rikkoku-hen,N/A,Manga (? vols),Jul 2016 -
30012,Love Live! Sunshine!! School Idol Diary,N/A,Light Novel (4 vols),Sep 2016 - Mar 2017
30013,Sansha Sanyou Anthology Comic,N/A,Manga (? vols),Apr 2016 -
30014,Ichigo no Haitta Soda-sui,N/A,Manga (4 vols),Sep 2012 - Jan 2018
30015,Himitsu Choukyou,N/A,Light Novel (1 vols),Sep 2015 - Sep 2015
30016,Tenka Sange: Tennyo wa Ai ni Ochiru,N/A,Light Novel (1 vols),Dec 2015 - Dec 2015
30017,Outei no Shinai: Aisare Ouhi no Kanbi na Tameiki,N/A,Light Novel (1 vols),Jan 2016 - Jan 2016
30018,Ouji-sama no Sweet Cinderella: Dekiai Royal Cruise,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
30019,Amai Kase: Hanabira wa Nido Hirakareru,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
30020,Tandeki Keiyakukon: Do S Koushaku no Midara na Atelier,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
30021,Mahou Shounen Natsuki x Loveits,N/A,Manga (4 vols),Jul 2016 - Mar 2018
30022,Territory M no Juunin,N/A,Manga (11 vols),Jan 2017 - Jul 2020
30023,Harukanaru Toki no Naka de 5,N/A,Manga (2 vols),Feb 2011 - Aug 2012
30024,Hadaka no Fiancée: Binbougami to Onzoushi no Koi,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30025,Hitozuma Shikkaku: Otto Igai to Shitai Koto,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30026,Onedari Ecchi: Kaisha no Senpai ni Meromero ni Sarechatte,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30027,Junaigai Hakusho,N/A,Light Novel (1 vols),Feb 2015 - Feb 2015
30028,Houkago no Reizoku,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30029,Mistress ni Kanzen Koufuku: Oboreta Joou-kei Danshi,N/A,Light Novel (1 vols),May 2014 - May 2014
30030,Aobara no Eve,N/A,Light Novel (1 vols),May 2014 - May 2014
30031,Tasukete! Doctor Dokuta,N/A,Manga (? vols),Apr 2016 -
30032,Doctor Strange,N/A,Manga (1 vols),Nov 2016 - Mar 2017
30033,Inaka no Kekkon,N/A,Manga (2 vols),Jun 2013 - Jan 2015
30034,Choukyou Collection: Minna ni Mirarete ○○ Sarete,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30035,Kenchiku Genba de Yogosarete,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30036,Chikan Densha de Ochite Yuku,N/A,Light Novel (1 vols),Sep 2015 - Sep 2015
30037,Gakuentou ni Majo wa Odoru,N/A,Manga (2 vols),Jun 2016 - Jul 2017
30038,"Kodomo wo Koroshite Kudasai" to Iu Oya-tachi,N/A,Manga (? vols),Feb 2017 -
30039,Warera Contactee,N/A,Manga (1 vols),Mar 2017 - Sep 2017
30040,Finder: Kyoto Jogakuin Monogatari,N/A,Manga (1 vols),Feb 2017 - Mar 2018
30041,Ningen Card,N/A,Manga (? vols),Mar 2017 -
30042,Cheloaf-san no Mahou Ningyou,N/A,Manga (? vols),Mar 2017 -
30043,Toshishita Waru no Iinari Omocha,N/A,Light Novel (1 vols),May 2014 - May 2014
30044,Kowashite Ageru yo.: Watashi wa Futari no Oningyou,N/A,Light Novel (1 vols),May 2014 - May 2014
30045,Hisho Lesson de Nurechatta: Yokushitsu de Awamamire no 3P,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30046,Yuganda Netsubyou: Midara na Omae wo Taiho suru,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
30047,Meirei nante Shitakunai no ni...,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30048,Guuzen no Deai wa Mitsu no Kaori,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30049,Inshite, Aishite: Dokkidoki no Amai Yuuwaku,N/A,Light Novel (1 vols),May 2014 - May 2014
30050,Jirai Onna: "Jitsuroku" Ero Yabai Onna-tachi,N/A,Light Novel (1 vols),Oct 2014 - Oct 2014
30051,Watashi wa Kimi no Kashikiri,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30052,Otouto ni Ushiro kara Omocha ni Sarete,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30053,Dragon Seekers,N/A,Manga (6 vols),Feb 2015 - May 2017
30054,Koori no Joou, Tokimekuru.,N/A,Manga (2 vols),Oct 2013 - Dec 2014
30055,Kareshi ga Iru no ni Choukyou Sarete,N/A,Light Novel (1 vols),May 2014 - May 2014
30056,Migawari no Koibito,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30057,Ijiwaru Lesson: Osananajimi to Ikenai Seijinshiki,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30058,Toshishita Kare no Kairaku Seisanchuu,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30059,Bakki,N/A,Manga (2 vols),Mar 2017 - Feb 2018
30060,Buggy Whip,N/A,Manga (3 vols),Apr 2017 - Jul 2018
30061,Goshujinsama, dakedo Aishiteru,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
30062,Sanzoku Diary SS,N/A,Manga (? vols),Dec 2016 -
30063,Die Dol,N/A,Manga (2 vols),Aug 2016 - Apr 2017
30064,Love Story wa Guuzen ni,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30065,Border World: Hekiraku no Tao,N/A,Manga (2 vols),Dec 2016 - Nov 2017
30066,Ameku Takao no Suiri Karte,N/A,Manga (4 vols),Apr 2016 - Mar 2018
30067,Hadaka no Boyfriend: Nounai Kareshi wa Koibito Miman,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30068,Kareshi no Kuse ni Chikan Shinaide! Buka de Kare na Toshishita no Aitsu,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30069,Bijo Spy Tsukamaru,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30070,Boku no Kanojo wa Ecchi na Koto suru to, Kioku ga Nakunacchau n desu.,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30071,ChäoS;Child: Children's Collapse,N/A,Manga (3 vols),Aug 2016 - Nov 2018
30072,Grimms Notes,N/A,Light Novel (1 vols),May 2017 - May 2017
30073,Cake Ouji no Spécialité,N/A,Manga (2 vols),Nov 2016 - Sep 2017
30074,Kocchi yo, Takuhaibin no Oniisan,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30075,Yuganda Ai: Neesan wo Ubaitai,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30076,Engi ja Naku... Honki... desu,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30077,Orc Tantei Orlok,N/A,Manga (2 vols),Aug 2016 - Aug 2017
30078,Kenki, Saku,N/A,Manga (4 vols),Sep 2016 - Sep 2018
30079,Shouki no Gas Masquerade,N/A,Manga (3 vols),Oct 2016 - Dec 2017
30080,Queen of Circus no Neko,N/A,Manga (? vols),May 2016 - Jul 2017
30081,Close Play,N/A,Manga (2 vols),Jun 2016 - May 2017
30082,Himitsu Salon no Dokidoki Taiken,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30083,Kare no Yubisaki de Moteasobarete,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30084,Koisuru Mahou Senshi-tachi,N/A,Light Novel (1 vols),Feb 2015 - Feb 2015
30085,Zecchou Bishonure Satsueikai,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30086,Koi to Karada no Goshidou wa, Futari dake no Misshitsu de,N/A,Light Novel (1 vols),Dec 2014 - Dec 2014
30087,Toshiue Love Lesson: Ikemen-senpai no Itazura Shirei,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30088,Futari de Tappuri Aishite,N/A,Light Novel (1 vols),Dec 2014 - Dec 2014
30089,Himitsu no Keiyaku: Yobai Service,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30090,Anata de Ippai ni Shite,N/A,Light Novel (1 vols),Dec 2014 - Dec 2014
30091,Hoshii tte Ii na yo.: Osananajimi no Ero Switch,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
30092,Usotsuki na Shita ni Kamitsuite.,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30093,Yabasugiru Shimai ni Ejiki ni Sareta Ore,N/A,Light Novel (1 vols),Apr 2015 - Apr 2015
30094,Joou-sama Debut Shimashita.,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30095,Zettai Fukujuu: Minna ni Moteasobarete,N/A,Light Novel (1 vols),May 2014 - May 2014
30096,Kaikan Koukai Satsueikai: Ochita Joshi Ana,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30097,Otona no Omocha to Amai Oshioki,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30098,Marumie Nurunuru Koubou: Do S Koushi no M Play ni Miserarete,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30099,Haitoku Rapunzel: Madoushi-tachi no Aigan Gishiki,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30100,Aishi no Doll,N/A,Light Novel (1 vols),May 2014 - May 2014
30101,Tantei Akechi wa Kyouransu,N/A,Manga (4 vols),Mar 2017 - Dec 2018
30102,Sekaijuu no Otoko ni Dakarete Mimashita.: Nijuuni Kakoku Sex Taikenki,N/A,Light Novel (1 vols),Apr 2015 - Apr 2015
30103,Saikou ni Erokunaru: Sex Zecchou Ryoku,N/A,Light Novel (1 vols),Apr 2015 - Apr 2015
30104,Otoko no Jikan,N/A,Manga (10 vols),Dec 2000 - Oct 2004
30105,Xenos,N/A,Manga (4 vols),Oct 2003 - Apr 2005
30106,Hatsukoi Body,N/A,Manga (2 vols),Jan 2016 - Nov 2016
30107,Fuuzokujou Debut Shimashita.,N/A,Light Novel (1 vols),Mar 2015 - Mar 2015
30108,Kareshi no Mae de Dorei ni Sarete: Densha de Gakkou de Kitchen de,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30109,Kaikan Meirei: Kanshi Kyoushi no Himitsu Choukyou,N/A,Light Novel (1 vols),May 2014 - May 2014
30110,Ijiwaru Ecchi: Tenchou ga Do S to wa Shiranakatta,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30111,Ojisan-tachi no Sokonashi Hentai Meirei: Darenimo Ienai Inran Seiheki,N/A,Light Novel (1 vols),Oct 2014 - Oct 2014
30112,Suki na dake shite......: Mahoutsukai-tachi no Nijigen Yokubou,N/A,Light Novel (1 vols),Dec 2014 - Dec 2014
30113,Oneechan ni Seifuku sareru Ore.,N/A,Light Novel (1 vols),Aug 2014 - Aug 2014
30114,Watashi wa Konya, Ogikei-chan ni Muriyari ni......,N/A,Light Novel (1 vols),May 2014 - May 2014
30115,Chikei: Utsukushiki Hanzaisha ni Misomerareta Watashi,N/A,Light Novel (1 vols),May 2014 - May 2014
30116,Suteki na Kagai Jugyou: Blonde Koushi ni Koi wo Shite,N/A,Light Novel (1 vols),May 2014 - May 2014
30117,Striking Girl!,N/A,Light Novel (1 vols),Apr 2017 - Apr 2017
30118,Hypnos Game,N/A,Light Novel (? vols),Apr 2017 -
30119,NEET Meshi!,N/A,Manga (? vols),May 2016 -
30120,Mahou Joshi Gakuen no Suketto Kyoushi,N/A,Light Novel (? vols),Apr 2017 -
30121,Haikaburi no Kenja,N/A,Light Novel (? vols),Mar 2017 -
30122,Razensia Teikoku Haneiki,N/A,Light Novel (? vols),Apr 2017 -
30123,Naze, Benkyou Otaku ga Inousen demo Top wo Dokusou Dekiru no ka?,N/A,Light Novel (3 vols),May 2017 - Feb 2018
30124,Ero Sugite Tamaranai,N/A,Light Novel (1 vols),Feb 2015 - Feb 2015
30125,Gekkou,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30126,Imouto nanoni...... Oniichan no Shisen ni Yokujou suru Atashi,N/A,Light Novel (1 vols),Oct 2014 - Oct 2014
30127,Haitoku no Mistu no Aji: Bokutachi Hentai da ne,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30128,Moushuu Cameraman no Chijoku Gravure: Koibito no Mae de, Muriyari Torarete, Okasarete,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30129,Hatsu Ecchi de Kimacchau!? Shiawase Joshi ni Nareru Hito, Narenai Hito,N/A,Light Novel (1 vols),Dec 2014 - Dec 2014
30130,Abunai Sennyuu Shuzai: Kininaru Kare wa Kawaii Eromen,N/A,Light Novel (1 vols),May 2014 - May 2014
30131,Atashi no Shintai tte... Muriyari, Seifuku Shitaku naru no Kamo...,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30132,Midnight Blue,N/A,Manga (1 vols),Dec 2014 - Aug 2016
30133,Kaikan Densha: Kawaikutte Do S na Osananajimi no Chikan Gokko,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
30134,Toshishita Kare no Amai Itazura,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30135,Cosplay Kanojo ni Seifuku sareru Ore.,N/A,Light Novel (1 vols),Jul 2014 - Jul 2014
30136,AI no Idenshi,N/A,Manga (8 vols),Nov 2015 - Aug 2017
30137,Imouto ni Seifuku sareru Ore,N/A,Light Novel (1 vols),Jun 2015 - Jun 2015
30138,Hentai Mansion: Ero Ojisan-tachi ni Omocha ni Sarete,N/A,Light Novel (1 vols),Jun 2015 - Jun 2015
30139,Oku made Ippai Aishite,N/A,Light Novel (1 vols),Jun 2015 - Jun 2015
30140,Ojisan-tachi ni Kita mama Kousoku Sarete,N/A,Light Novel (1 vols),Jun 2015 - Jun 2015
30141,Watashi wo Mitashite: Himitsu no Henshin Ganbou,N/A,Light Novel (1 vols),Jun 2015 - Jun 2015
30142,Ishu Renai Monogatarishuu,N/A,Manga (? vols),Jan 2016 -
30143,Navagraha: Virgin 9 soulS,N/A,Manga (? vols),Mar 2017 -
30144,Enkoi,N/A,Manga (? vols),Mar 2017 -
30145,Akuzetsu no Morpho,N/A,Manga (? vols),Jun 2017 -
30146,Wonderful Wonder World,N/A,Manga (2 vols),Aug 2016 - Sep 2017
30147,Himajin, Maou no Sugata de Isekai e: Tokidoki Cheat na Burari Tabi,N/A,Manga (? vols),Mar 2017 -
30148,Meikaidayori,N/A,Manga (? vols),Feb 2017 - Apr 2017
30149,Mashiro Hi,N/A,Manga (7 vols),Mar 2017 - Jun 2019
30150,Kimajime Hime to Bunbougu Ouji,N/A,Manga (? vols),Mar 2017 -
30151,Bunburyoutou: Saikyou Saichi no Sodatekata,N/A,Manga (3 vols),Apr 2017 - Jun 2018
30152,Yappari Kimi no Are ga Ichiban Suki,N/A,Light Novel (1 vols),Jul 2015 - Jul 2015
30153,Mou Dame, Okashiku naruu: Ojisan-tachi no Nettori Ecchi,N/A,Light Novel (1 vols),Dec 2015 - Dec 2015
30154,Aishiteru Aishiteru Aishiteru,N/A,Light Novel (1 vols),Apr 2016 - Apr 2016
30155,Konya, Tsuma ga Okasaremasu.,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
30156,Ikinari Mune Kyun Kyun: Ouji-sama to Omiai desu ka!?,N/A,Light Novel (1 vols),Apr 2017 - Apr 2017
30157,Hakushaku-sama to Dengeki Kekkon!! Niizuma wa Asa made Kawaigarare Makuri desu!!,N/A,Light Novel (1 vols),Apr 2017 - Apr 2017
30158,Chou: Erotics Harem,N/A,Light Novel (1 vols),Apr 2017 - Apr 2017
30159,Nurekoi Enbu: Toshishita Ouji no Ichizu na Kyuuai,N/A,Light Novel (1 vols),Jan 2017 - Jan 2017
30160,Koutei wa Yotogi wo Koinegau: Nejireta Hatsukoi to Hisareta Shuuai,N/A,Light Novel (1 vols),Mar 2017 - Mar 2017
30161,Kyoufu,N/A,Manga (3 vols),May 1966 - Jan 1970
30162,Boukensha Kousen Bouken-ka: Onna Boukensha no Level Up wo Jikkuri Mimamoru Ore no Hanashi,N/A,Light Novel (? vols),Apr 2017 -
30163,Seishun Zettai Tsubusuman na Ore ni Sukuihairanai.,N/A,Light Novel (? vols),Apr 2017 -
30164,Fire Emblem: Kakusei - 4-koma Kings,N/A,Manga (1 vols),Jan 2015 - Jan 2015
30165,Desperate na Reijou-tachi,N/A,Manga (2 vols),Jan 2017 - Oct 2017
30166,ToriPiki,N/A,Manga (2 vols),Oct 2016 - May 2017
30167,Megami no Matsuge,N/A,Manga (2 vols),Oct 2016 - Nov 2017
30168,Usotsuki wa Hatsukoi no Hajimaru,N/A,Manga (3 vols),Sep 2016 - Aug 2017
30169,Koi no Torikata,N/A,Manga (? vols),May 2017 -
30170,Lailah to Shinitagari no Kemono,N/A,Manga (4 vols),Sep 2016 - Mar 2018
30171,Muttsuri Shinken,N/A,Manga (3 vols),Dec 2016 - Jun 2017
30172,Ippiki to Kyuujuukyuuhiki to,N/A,Manga (2 vols),Oct 2010 - Feb 2012
30173,Shinsei Kigeki,N/A,Manga (6 vols),May 2006 - Jan 2007
30174,The iDOLM@STER Million Live!: Blooming Clover,N/A,Manga (? vols),Mar 2017 -
30175,Quo Vadis,N/A,Manga (20 vols),Feb 2007 - Jan 2017
30176,Boukun no Koijijou: Gouin na Kyuukon ni Madou Cinderella,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
30177,Inma no Kuni no Alice,N/A,Light Novel (1 vols),May 2016 - May 2016
30178,Fukairi Genkin!? Barista Ouji no Koi no Tehodoki,N/A,Light Novel (1 vols),Apr 2016 - Apr 2016
30179,Kindan 4P, Senpai no Ecchi na Koe de Nurechatta.,N/A,Light Novel (1 vols),Jul 2013 - Jul 2013
30180,Katasugiru Wakatono to Wakeari no Sokushitsu,N/A,Light Novel (1 vols),Apr 2016 - Apr 2016
30181,Watashi no Kare wa Amakute Tsumetai Otoko no Ko,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
30182,Sannin no Shachou: Midara na Junai ni Torawarete,N/A,Light Novel (1 vols),Apr 2016 - Apr 2016
30183,Sono Hitomi ni Inukarete,N/A,Light Novel (1 vols),May 2016 - May 2016
30184,Taishou Alice: Koushakuke Kyoudai no Soudatsuai,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
30185,Oresama Onzoushi no Amai Yubisaki: Kaseifu no Mika,N/A,Light Novel (1 vols),Jun 2016 - Jun 2016
30186,Koisuru Program: Tensai Shachou no Bukiyou na Kyuuai,N/A,Light Novel (1 vols),Jul 2016 - Jul 2016
30187,Kanbi na Seiryaku Kekkon: Dannasama no Yasashii Wana,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
30188,Ame Tokidoki Bou-chan,N/A,Manga (1 vols),Jun 2014 - Feb 2015
30189,Atari no Kitchen!,N/A,Manga (4 vols),Nov 2016 - Sep 2018
30190,Gesu no Police,N/A,Manga (2 vols),Feb 2016 - Dec 2016
30191,Barber Harbor,N/A,Manga (7 vols),Sep 2001 - Jun 2005
30192,Koutei Heika no Kajou na Chouai,N/A,Light Novel (1 vols),Aug 2016 - Aug 2016
30193,Vampire no Mitsuga: Baramori Musume wa Jouyoku ni Torawarete,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
30194,Ubawareta Kenshin: Utsukushiki Kemono no Shuuchaku ni Reijou wa Oboreru,N/A,Light Novel (1 vols),Sep 2016 - Sep 2016
30195,Bara no Kemono to Kutsujoku no Chigiri,N/A,Light Novel (1 vols),Oct 2016 - Oct 2016
